MATNR,MAKTX,WERKS,LGORT,BUDAT,OPENING_STOCK,LABST,DEMAND,GR_QTY,GI_QTY,PLIFZ,MINBE,EISBE,LIFNR,NAME1,OPEN_PO_QTY,EINDT
100006,Filter Cartridge FC-9,1000,0001,2025-12-01,83.0,262.0,91.0,270.0,91.0,10,150.0,60.0,0000300007,Meridian Fasteners Ltd,,
100006,Filter Cartridge FC-9,1000,0001,2026-01-01,262.0,179.0,83.0,0.0,83.0,10,150.0,60.0,0000300007,Meridian Fasteners Ltd,,
100006,Filter Cartridge FC-9,1000,0001,2026-02-01,179.0,82.0,97.0,0.0,97.0,10,150.0,60.0,0000300007,Meridian Fasteners Ltd,,
100006,Filter Cartridge FC-9,1000,0001,2026-03-01,82.0,259.0,93.0,270.0,93.0,10,150.0,60.0,0000300007,Meridian Fasteners Ltd,,
100006,Filter Cartridge FC-9,1000,0001,2026-04-01,259.0,168.0,91.0,0.0,91.0,10,150.0,60.0,0000300007,Meridian Fasteners Ltd,,
100006,Filter Cartridge FC-9,1000,0001,2026-05-01,168.0,86.0,82.0,0.0,82.0,10,150.0,60.0,0000300007,Meridian Fasteners Ltd,,
100006,Filter Cartridge FC-9,1000,0001,2026-06-01,86.0,4200.0,87.0,4201.0,87.0,10,150.0,60.0,0000300007,Meridian Fasteners Ltd,,
100007,Drive Belt DB-45,2000,0001,2024-01-01,84.0,70.0,14.0,0.0,14.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-02-01,70.0,50.0,20.0,0.0,20.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-03-01,50.0,88.0,22.0,60.0,22.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-04-01,88.0,70.0,18.0,0.0,18.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-05-01,70.0,44.0,26.0,0.0,26.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-06-01,44.0,89.0,15.0,60.0,15.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-07-01,89.0,69.0,20.0,0.0,20.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-08-01,69.0,58.0,11.0,0.0,11.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-09-01,58.0,90.0,28.0,60.0,28.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-10-01,90.0,79.0,11.0,0.0,11.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-11-01,79.0,79.0,0.0,0.0,0.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2024-12-01,79.0,79.0,0.0,0.0,0.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-01-01,79.0,62.0,17.0,0.0,17.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-02-01,62.0,62.0,0.0,0.0,0.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-03-01,62.0,40.0,22.0,0.0,22.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-04-01,40.0,85.0,15.0,60.0,15.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-05-01,85.0,71.0,14.0,0.0,14.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-06-01,71.0,71.0,0.0,0.0,0.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-07-01,71.0,71.0,0.0,0.0,0.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-08-01,71.0,71.0,0.0,0.0,0.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-09-01,71.0,51.0,20.0,0.0,20.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-10-01,51.0,94.0,17.0,60.0,17.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-11-01,94.0,83.0,11.0,0.0,11.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2025-12-01,83.0,83.0,0.0,0.0,0.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2026-01-01,83.0,69.0,14.0,0.0,14.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2026-02-01,69.0,51.0,18.0,0.0,18.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2026-03-01,51.0,97.0,14.0,60.0,14.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2026-04-01,97.0,82.0,15.0,0.0,15.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2026-05-01,82.0,82.0,0.0,0.0,0.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100007,Drive Belt DB-45,2000,0001,2026-06-01,82.0,340.0,22.0,280.0,22.0,21,60.0,30.0,0000300001,Nordwind Industrieteile GmbH,,
100008,Legacy Relay LR-3,2000,0001,2024-01-01,90.0,61.0,29.0,0.0,29.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-02-01,61.0,17.0,44.0,0.0,44.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-03-01,17.0,80.0,27.0,90.0,27.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-04-01,80.0,41.0,39.0,0.0,39.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-05-01,41.0,0.0,42.0,0.0,41.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-06-01,0.0,60.0,30.0,90.0,30.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-07-01,60.0,33.0,27.0,0.0,27.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-08-01,33.0,15.0,18.0,0.0,18.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-09-01,15.0,75.0,30.0,90.0,30.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-10-01,75.0,32.0,43.0,0.0,43.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-11-01,32.0,8.0,24.0,0.0,24.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2024-12-01,8.0,70.0,28.0,90.0,28.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-01-01,70.0,41.0,29.0,0.0,29.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-02-01,41.0,15.0,26.0,0.0,26.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-03-01,15.0,81.0,24.0,90.0,24.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-04-01,81.0,42.0,39.0,0.0,39.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-05-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-06-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-07-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-08-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-09-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-10-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-11-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2025-12-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2026-01-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2026-02-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2026-03-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2026-04-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2026-05-01,42.0,42.0,0.0,0.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100008,Legacy Relay LR-3,2000,0001,2026-06-01,42.0,260.0,0.0,218.0,0.0,45,25.0,10.0,0000300004,Baltic Precision Components AB,,
100009,Coolant Pump CP-7,2000,0001,2024-01-01,420.0,277.0,143.0,0.0,143.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2024-02-01,277.0,125.0,152.0,0.0,152.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2024-03-01,125.0,421.0,124.0,420.0,124.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2024-04-01,421.0,286.0,135.0,0.0,135.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2024-05-01,286.0,144.0,142.0,0.0,142.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2024-06-01,144.0,421.0,143.0,420.0,143.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2024-07-01,421.0,295.0,126.0,0.0,126.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2024-10-01,440.0,318.0,122.0,0.0,122.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2024-11-01,318.0,168.0,150.0,0.0,150.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2024-12-01,168.0,448.0,140.0,420.0,140.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-01-01,448.0,310.0,138.0,0.0,138.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-02-01,310.0,170.0,140.0,0.0,140.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-03-01,170.0,438.0,152.0,420.0,152.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-04-01,438.0,316.0,122.0,0.0,122.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-05-01,316.0,175.0,141.0,0.0,141.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-06-01,175.0,467.0,128.0,420.0,128.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-07-01,467.0,323.0,144.0,0.0,144.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-09-01,186.0,39.0,147.0,0.0,147.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-10-01,39.0,327.0,132.0,420.0,132.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-11-01,327.0,194.0,133.0,0.0,133.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2025-12-01,194.0,54.0,140.0,0.0,140.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2026-01-01,54.0,343.0,131.0,420.0,131.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2026-02-01,343.0,199.0,144.0,0.0,144.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2026-03-01,199.0,47.0,152.0,0.0,152.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2026-04-01,47.0,322.0,145.0,420.0,145.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2026-05-01,322.0,169.0,153.0,0.0,153.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100009,Coolant Pump CP-7,2000,0001,2026-06-01,169.0,700.0,134.0,665.0,134.0,28,180.0,70.0,0000300019,Helvetia Flow Systems AG,,
100010,Sensor Module SM-4,2000,0001,2026-04-01,36.0,181.0,50.0,195.0,50.0,21,80.0,40.0,0000300012,Ravenna Metalworks S.p.A.,,
100010,Sensor Module SM-4,2000,0001,2026-05-01,181.0,107.0,74.0,0.0,74.0,21,80.0,40.0,0000300012,Ravenna Metalworks S.p.A.,,
100010,Sensor Module SM-4,2000,0001,2026-06-01,107.0,325.0,65.0,283.0,65.0,21,80.0,40.0,0000300012,Ravenna Metalworks S.p.A.,,
100011,Timing Chain TC-8,2000,0002,2024-01-01,780.0,521.0,259.0,0.0,259.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-02-01,521.0,278.0,243.0,0.0,243.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-03-01,278.0,797.0,261.0,780.0,261.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-04-01,797.0,532.0,265.0,0.0,265.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-05-01,532.0,281.0,251.0,0.0,251.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-06-01,281.0,807.0,254.0,780.0,254.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-07-01,807.0,536.0,271.0,0.0,271.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-08-01,536.0,278.0,258.0,0.0,258.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-09-01,278.0,794.0,264.0,780.0,264.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-10-01,794.0,541.0,253.0,0.0,253.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-11-01,541.0,260.0,281.0,0.0,281.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2024-12-01,260.0,773.0,267.0,780.0,267.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-01-01,773.0,495.0,278.0,0.0,278.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-02-01,495.0,228.0,267.0,0.0,267.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-03-01,228.0,757.0,251.0,780.0,251.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-04-01,757.0,496.0,261.0,0.0,261.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-05-01,496.0,244.0,252.0,0.0,252.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-06-01,244.0,766.0,258.0,780.0,258.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-07-01,766.0,509.0,257.0,0.0,257.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-08-01,509.0,256.0,253.0,0.0,253.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-09-01,256.0,788.0,248.0,780.0,248.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-10-01,788.0,538.0,250.0,0.0,250.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-11-01,538.0,275.0,263.0,0.0,263.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2025-12-01,275.0,795.0,260.0,780.0,260.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2026-01-01,795.0,558.0,237.0,0.0,237.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2026-02-01,558.0,277.0,281.0,0.0,281.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2026-03-01,277.0,810.0,247.0,780.0,247.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2026-04-01,810.0,552.0,258.0,0.0,258.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2026-05-01,552.0,324.0,228.0,0.0,228.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,,
100011,Timing Chain TC-8,2000,0002,2026-06-01,324.0,150.0,250.0,76.0,250.0,42,340.0,120.0,0000300001,Nordwind Industrieteile GmbH,900.0,2026-10-04
100012,Weld Wire WW-2,3000,0001,2024-01-01,,,503.0,0.0,503.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-02-01,,,523.0,0.0,523.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-03-01,,,521.0,1560.0,521.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-04-01,,,480.0,0.0,480.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-05-01,,,554.0,0.0,554.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-06-01,,,492.0,1560.0,492.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-07-01,,,539.0,0.0,539.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-08-01,,,487.0,0.0,487.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-09-01,,,531.0,1560.0,531.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-10-01,,,579.0,0.0,579.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-11-01,,,518.0,0.0,518.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2024-12-01,,,607.0,1560.0,607.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-01-01,,,528.0,0.0,528.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-02-01,,,521.0,0.0,521.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-03-01,,,573.0,1560.0,573.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-04-01,,,498.0,0.0,498.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-05-01,,,497.0,0.0,497.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-06-01,,,531.0,1560.0,531.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-07-01,,,521.0,0.0,521.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-08-01,,,519.0,0.0,519.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-09-01,,,526.0,1560.0,526.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-10-01,,,529.0,0.0,529.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-11-01,,,509.0,0.0,509.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2025-12-01,,,541.0,1560.0,541.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2026-01-01,,,481.0,0.0,481.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2026-02-01,,,526.0,0.0,526.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2026-03-01,,,498.0,1560.0,498.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2026-04-01,,,571.0,0.0,571.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2026-05-01,,,484.0,0.0,484.0,14,,,0000300007,Meridian Fasteners Ltd,,
100012,Weld Wire WW-2,3000,0001,2026-06-01,,,565.0,1560.0,565.0,14,,,0000300007,Meridian Fasteners Ltd,,
100013,Pressure Switch PS-6,3000,0001,2024-01-01,285.0,178.0,107.0,0.0,107.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-02-01,178.0,86.0,92.0,0.0,92.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-03-01,86.0,278.0,93.0,285.0,93.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-04-01,278.0,183.0,95.0,0.0,95.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-05-01,183.0,90.0,93.0,0.0,93.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-06-01,90.0,277.0,98.0,285.0,98.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-07-01,277.0,185.0,92.0,0.0,92.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-08-01,185.0,98.0,87.0,0.0,87.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-09-01,98.0,290.0,93.0,285.0,93.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-10-01,290.0,201.0,89.0,0.0,89.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-11-01,201.0,114.0,87.0,0.0,87.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2024-12-01,114.0,307.0,92.0,285.0,92.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-01-01,307.0,256.0,88.0,0.0,88.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-02-01,219.0,122.0,97.0,0.0,97.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-03-01,122.0,32.0,90.0,0.0,90.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-04-01,32.0,214.0,103.0,285.0,103.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-05-01,214.0,127.0,87.0,0.0,87.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-06-01,127.0,31.0,96.0,0.0,96.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-07-01,31.0,210.0,106.0,285.0,106.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-08-01,210.0,124.0,86.0,0.0,86.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-09-01,124.0,28.0,96.0,0.0,96.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-10-01,28.0,254.0,96.0,285.0,96.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2025-11-01,217.0,125.0,92.0,0.0,92.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
